Aishe Code,Name,State,District,Website,Year Of Establishment,Location,College Type,Manegement,University Name,University Type
C-27104,"P.C. College, Buxar",Bihar,Buxar,www.pcmahavidhyalaya.in,1979,Rural,Affiliated College,Private Aided (Government Aided),"Veer Kunwar Singh University, Arrah",State Public University
C-27102,"Maharshi Chyawan College, Akhauripur gola, Chousa, Buxar",Bihar,Buxar,www.mccchausa.org.in,2010,Rural,Affiliated College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27100,"Jan Sahkari D.C. Barap, Garahni",Bihar,Bhojpur,www.jsdcollege.net,1984,Rural,Affiliated College,State Government,"Veer Kunwar Singh University, Arrah",State Public University
C-72109,SATYANAM SATYAGURU B ED COLLEGE,Bihar,Muzaffarpur,satyanamsatyagurubedcollege.org,2019,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-8732,"Harshpati Singh College, Madhepur",Bihar,Madhubani,www.hpscollege.com,1972,Rural,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-27099,"B.S. College, Hata Chenari",Bihar,Rohtas,www.bscollege.in,1978,Urban,Affiliated College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27098,"L.B.T. College, Buxar",Bihar,Buxar,www.lbtcollege.com,1978,Urban,Affiliated College,Private Aided (Government Aided),"Veer Kunwar Singh University, Arrah",State Public University
C-27107,"Brahmarshi Sahjanand Sarashwati College, Bachari-Piro, Bhojpur",Bihar,Bhojpur,www.bsscollegebachari.com,1978,Urban,Affiliated College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27124,"Maharana Pratap College, Mohania",Bihar,Kaimur (Bhabua),www.mpcollege.co.in,1979,Urban,Affiliated College,Private Aided (Government Aided),"Veer Kunwar Singh University, Arrah",State Public University
C-72074,MAULANA AZAD PARAMEDICAL TRAINING AND RESEARCH INSTITUTE,Bihar,Patna,www.maptri.org,2023,Urban,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-65672,"Subhwanti Institute of Education, Siwan",Bihar,Siwan,"WWW.SUBHWANTI.COM,www.sienursing.com",2018,Rural,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-72069,COLLEGE OF VETERINARY AND ANIMAL SCIENCES ,Bihar,Kishanganj,https://basu.org.in/covas-departments/,2023,Rural,Constituent / University College,University,BIHAR ANIMAL SCIENCES UNIVERSITY,State Public University
C-29580,"K.P. College, Murliganj",Bihar,Madhepura,www.kpcollege.org,1965,Rural,Constituent / University College,State Government,"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-27108,"Dr. K.K. Mandal Mahila College, Buxar",Bihar,Buxar,http://www.drkkmmcbuxar.com,1980,Urban,Affiliated College,Private Aided (Government Aided),"Veer Kunwar Singh University, Arrah",State Public University
C-63415,MOHAN SHAKUNTALA TEACHERS TRAINING COLLEGE,Bihar,Madhepura,WWW.MSTTCMADHEPURA.ORG,2017,Urban,Affiliated College,Private Un-Aided,"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-36588,"Harinarayan Singh Institute of Teachers Education, Sasaram",Bihar,Rohtas,www.hnsite.in,2006,Rural,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-62956,Sub Divisional Govt Degree College Baisi  Purnea,Bihar,Purnia,www.sdgdcollegebaisi.ac.in,2019,Rural,Constituent / University College,State Government,"PURNEA UNIVERSITY, PURNIA",State Public University
C-29582,"T.P. College, Madhepura",Bihar,Madhepura,www.tpcollege.org,1953,Urban,Constituent / University College,University,"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-29585,"K.B.Women's College,Madhepura",Bihar,Madhepura,www.kbwomenscolleg.org,1986,Urban,Affiliated College,Private Aided (Government Aided),"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-29589,"P.Sc. College, Madhepura",Bihar,Madhepura,www.pscmadhepura.co.in,1978,Urban,Constituent / University College,State Government,"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-51367,"Maharshi Menhi Homoeopathic Medical College And Hospital, Katihar",Bihar,Katihar,www.mmhmch.org,1980,Urban,Affiliated College,Local Body,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-29603,"R.M.M. Law College, Saharsa",Bihar,Saharsa,rmmlawcollegebnmu.com,1972,Urban,Constituent / University College,State Government,"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-29607,"L.N. College, Bangow",Bihar,Saharsa,https://laxminathmahavidyalaya.in,1969,Rural,Affiliated College,University,"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-29608,"R.Jha Mahila College, Saharsa",Bihar,Saharsa,rjmc.ac.in,1972,Urban,Constituent / University College,University,"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-29617,"Degree College, Supaul",Bihar,Supaul,-,1979,Urban,Affiliated College,Private Aided (Government Aided),"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-49563,K. K. College of Engineering & Management,Bihar,Nalanda,www.kkuniversity.ac.in,2011,Rural,Constituent / University College,Private Un-Aided,K K University,State Private University
C-29621,"S.P.M. Law College, Madhepura",Bihar,Madhepura,https://spmlawcollege.in,1978,Urban,Affiliated College,Private Aided (Government Aided),"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-29626,"Evening College, Saharsa",Bihar,Saharsa,www.eveningcollegesaharsa.in,1981,Urban,Affiliated College,University,"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-53627,Maa Mundeshwari Sanskrit Mahavidhyalay Mundeshwari Ramgarh,Bihar,Kaimur (Bhabua),-,2003,Rural,Affiliated College,Private Un-Aided,"Sampurnanand Sanskrit Vishwavidyalaya,  Varanasi",State Public University
C-51746,INDIAN INSTITUTE OF HEALTH EDUCATION AND RESEARCH,Bihar,Patna,WWW.IIHER.COM,1990,Urban,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-56052, G.D. MISHRA INSTITUTE OF HIGHER STUDIES,Bihar,Buxar,www.gdmishrainstitute.in,2016,Rural,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-43234,Bihar College of Physiotherapy & Occupational Therapy,Bihar,Patna,-,-,Urban,Affiliated College,State Government,Bihar University of Health Sciences,State Public University
C-56053,Dharikshan Singh Teachers Training College,Bihar,Bhojpur,www.dsaews.com,2015,Rural,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-56056,SARVODAY B.ED. COLLEGE,Bihar,Rohtas,www.sarvoday.org.in,2016,Rural,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-56059,   GURU PRAKASH B.ED. COLLEGE,Bihar,Kaimur (Bhabua),www.guruprakashbedcollege.co.in,2012,Rural,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-56060, MATRI PREM COLLEGE OF EDUCATION,Bihar,Buxar,www.mpcoebuxar.com,2013,Rural,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-56054,PURNEA BUSINESS COLLEGE,Bihar,Purnia,-,-,Urban,Recognized Center,Private Un-Aided,"Maulana Mazharul Haque Arabic & Persian University, Patna",State Public University
C-56055,  SMRITI COLLEGE OF TECHNOLOGY AND MANAGEMENT,Bihar,Buxar,-,-,Urban,Recognized Center,Private Un-Aided,"Maulana Mazharul Haque Arabic & Persian University, Patna",State Public University
C-56065,Gyan Prakash Swami Vivekanand Teachers Training B.Ed. College,Bihar,Patna,http://gpsvttc.org,2016,Rural,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-27151,"Bhupesh Gupta College, Bhabua, Kaimur",Bihar,Kaimur (Bhabua),www.bgdegreecollege.org.in,1985,Urban,Affiliated College,Private Aided (Government Aided),"Veer Kunwar Singh University, Arrah",State Public University
C-27149,"Dharichanna kuri College, Dumraon",Bihar,Buxar,www.dkcdumraon.org,1956,Rural,Constituent / University College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27164,"Rohtas Mahila College, Sasaram",Bihar,Rohtas,www.rohtasmahilacollegessm.ac.in,1975,Urban,Constituent / University College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27103,"Sachchidanand College, Shahmal Khaira-deo, Rohtas",Bihar,Rohtas,www.sncollegeshahmalkhairadeo.com,1970,Rural,Constituent / University College,State Government,"Veer Kunwar Singh University, Arrah",State Public University
C-27148,"R.K.S. College, Dalmianagar",Bihar,Rohtas,www.rksinghcollege.in,1983,Rural,Affiliated College,Private Aided (Government Aided),"Veer Kunwar Singh University, Arrah",State Public University
C-27146,"J.L.N. College, Dehri-on-sone",Bihar,Rohtas,www.jlncdehrionsone.org,1962,Rural,Constituent / University College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27145,"H.D. Jain College, Ara",Bihar,Bhojpur,www.hdjaincollege.ac.in,1942,Urban,Constituent / University College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27144,"Dr. K.K. Mandal College, Jagdishpur",Bihar,Bhojpur,www.kkmcjagdishpur.com,1979,Urban,Affiliated College,State Government,"Veer Kunwar Singh University, Arrah",State Public University
C-27130,"Anjabit Singh College, Bikramganj",Bihar,Rohtas,www.ascollegebikramganj.ac.in,1957,Rural,Constituent / University College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-29619,"Balrampur  College, Balrampur",Bihar,Katihar,www.bcbkatihar.in,1984,Rural,Affiliated College,Local Body,"PURNEA UNIVERSITY, PURNIA",State Public University
C-29620,"B. M. College, Barari",Bihar,Katihar,bmcollegebarari.ac.in,1979,Rural,Affiliated College,Private Aided (Government Aided),"PURNEA UNIVERSITY, PURNIA",State Public University
C-29586,"B.M.T. Law College, Purnia",Bihar,Purnia,www.bmtlawcollege.org,1982,Urban,Affiliated College,Private Aided (Government Aided),"PURNEA UNIVERSITY, PURNIA",State Public University
C-29604,"B.N.C. College, Dhamdaha",Bihar,Purnia,www.bnccollegedhamdaha.com,1983,Rural,Affiliated College,University,"PURNEA UNIVERSITY, PURNIA",State Public University
C-56064,K. K. Teachers Training College,Bihar,Nalanda,kkttcnalanda.in,2016,Rural,Constituent / University College,Private Un-Aided,K K University,State Private University
C-27109,"B.P.J.P.S. Mahila College, Rajpur",Bihar,Rohtas,www.bpjpsmahilacollege.in,1989,Rural,Affiliated College,Private Aided (Government Aided),"Veer Kunwar Singh University, Arrah",State Public University
C-74374,DOON INSTITUTE OF NURSING,Bihar,Muzaffarpur,www.dooninstituteofnursing.in,2020,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-29622,"M. H. A. N. D. College, Thakurganj",Bihar,Kishanganj,www.mhandctkg.com,1979,Rural,Affiliated College,Private Aided (Government Aided),"PURNEA UNIVERSITY, PURNIA",State Public University
C-74372,"LORD BUDDHA KOSHI PHARMACY SAHARSA, BIHAR",Bihar,Saharsa,www.lbkpc.com,2020,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-74371,OM SRI SAI COLLEGE OF PARAMEDICAL AND SCIENCE,Bihar,Madhubani,ossparamedical.com,2023,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-58001,Siddharta Teachers Training College,Bihar,Jehanabad,siddharthattc.org,2008,Urban,Affiliated College,Private Aided (Government Aided),"Magadh University, Bodh Gaya",State Public University
C-74369,KATIHAR GNM NURSING TRAINING SCHOOL,Bihar,Katihar,katiharnursinginstitute.com,2020,Urban,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-29612,"M.L. Arya College, Kasba",Bihar,Purnia,www.mlaryacollegekasba.ac.in,1971,Urban,Constituent / University College,State Government,"PURNEA UNIVERSITY, PURNIA",State Public University
C-29576,"M.L.D.P.K.Y College, Araria",Bihar,Araria,-,1982,Urban,Affiliated College,University,"PURNEA UNIVERSITY, PURNIA",State Public University
C-29618,"N.D. College, Rambagh",Bihar,Purnia,http://www.ndcpurnea.org,1986,Urban,Affiliated College,Private Aided (Government Aided),"PURNEA UNIVERSITY, PURNIA",State Public University
C-29588,"Parmanand Sabitri Degree College, Harda",Bihar,Purnia,www.psdcollegeharda.in,1987,Rural,Affiliated College,Private Aided (Government Aided),"PURNEA UNIVERSITY, PURNIA",State Public University
C-29592,"R.K.K. College, Purnia",Bihar,Purnia,rkkcollegepurnea.in,1982,Urban,Affiliated College,University,"PURNEA UNIVERSITY, PURNIA",State Public University
C-48047,"TEACHERS TRAINING COLLEGE, BHAGALPUR",Bihar,Bhagalpur,www.ttcb.co.in,2012,Urban,Affiliated College,Private Un-Aided,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-59217,Satyendra Kishan College of Education,Bihar,Muzaffarpur,www.skce.in,2016,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-29595,"R. K. Saha  Women's College, Kishanganj",Bihar,Kishanganj,www.rkswc.com,1982,Urban,Affiliated College,Private Aided (Government Aided),"PURNEA UNIVERSITY, PURNIA",State Public University
C-74362,AKHAND JYOTI EYE HOSPITAL,Bihar,Saran,-,2022,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-74361,OM SRI SAI PHARMACY COLLEGE OF EDUCATION,Bihar,Madhubani,osspharmacy.com,2023,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-59196,"DEVENDRA PATHAK SARVODAYA COLLEGE OF EDUCATION, DUBHAL GAYA",Bihar,Gaya,www.dpscegaya.com,2012,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-29613,"S.N.S.Y. Degree College, Rambagh",Bihar,Purnia,https://www.snsydegreecollege.in,1984,Urban,Affiliated College,Private Aided (Government Aided),"PURNEA UNIVERSITY, PURNIA",State Public University
C-59296,"S.M. SHOAIB HASHMI EDUCATION AND WELFARE TRUST GROUP OF INSTITUTION,S.M. SHOAIB HASHMI B.Ed. college",Bihar,Purbi Champaran,www.smshashmitrust.com,2014,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-58566,DASHRATH PRASAD SINGH INSTITUTE OF TEACHERS EDUCATION,Bihar,Muzaffarpur,www.dpsite.in,2014,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-59297,SRI KRISHNA MANORAMA SHIKSHAK PRASHIKSHAN MAHAVIDYALAYA,Bihar,Banka,www.skmsp.org,2013,Rural,Affiliated College,Private Un-Aided,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-59298,Nezamia College of Education,Bihar,Patna,www.nezamiacollege.in,2007,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-29594,"S. R. C. College, Katihar",Bihar,Katihar,www.srcdcollege.in,1987,Urban,Affiliated College,Private Aided (Government Aided),"PURNEA UNIVERSITY, PURNIA",State Public University
C-29575,"Y.N.P.Degree College, Raniganj",Bihar,Araria,www.ynpdcollege.com,1978,Rural,Affiliated College,University,"PURNEA UNIVERSITY, PURNIA",State Public University
C-74360,KATIHAR ANM NURSING TRAINING SCHOOL,Bihar,Katihar,katiharnursinginstitute.com,2020,Urban,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-63308,JP COLLEGE OF EDUCATION,Bihar,Nalanda,jpce.co.in,2019,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-65761,SATYADEV MAHAVIDYALAYA GOURIPUR,Bihar,Bhagalpur,www.satyadeomahavidyalay.in,1982,Rural,Affiliated College,Private Aided (Government Aided),"T.M. Bhagalpur University, Bhagalpur",State Public University
C-65782,LALAN PRASAD YADAV COLLEGE BELAGANJ GAYA,Bihar,Gaya,-,2020,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-59277,PRAKASH B.ED TEACHERS TRAINING COLLEGE,Bihar,Saran,http://www.prakashcollegechapra.com,2012,Rural,Affiliated College,Private Un-Aided,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-59198,Himalaya Teachers Training College,Bihar,Patna,https://www.himalayattc.com,2017,Rural,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-59204,"Arbind Teachers Training College, Araura,Dularur,Ara, Bhojpur",Bihar,Bhojpur,www.drarvindttcollege.com,2016,Rural,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-59201,Sri Ram Suhag Tilak College Of Education,Bihar,Jehanabad,www.srstce.com,2017,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-59205,GYAN BHARTI COLLEGE OF EDUCATION,Bihar,Gaya,www.gbcetekari.in,2017,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-59202,Allama Iqbal Teachers Training College,Bihar,Gaya,www.aittc.in,2014,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-59203,J.R.A. Teachers Training College,Bihar,Vaishali,www.jrateacherstrainingcollege.org,2009,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-59206,SHRI BHAGWAT PRASAD SINGH MEMORIAL B.Ed. COLLEGE,Bihar,Aurangabad,shreebpsmbedcollege.com,2007,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-74359,SHREE NARAYAN MEDICAL INSTITUTE AND HOSPITAL ,Bihar,Saharsa,www.snmih.in,2021,Urban,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-59208,S S COLLEGE OF TEACHER EDUCATION,Bihar,Patna,www.sscollegeteachereducation.com,2013,Rural,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-59209,MAULANA MAZHARUL HAQUE TEACHERS TRAINING COLLEGE,Bihar,Samastipur,www.mmhttc.com,2013,Urban,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-59211,R L MAHTO INSTITUTE OF EDUCATION,Bihar,Samastipur,www.rlmie.com,2017,Urban,Affiliated College,State Government,"Aryabhatta Knoweledge University , Patna",State Public University
C-59214,JAGESHWAR RAY ARTI B.Ed. COLLEGE ,Bihar,Vaishali,www.jageshwarrayartibedcollege.org,2010,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-59215,THE OXFORD COLLEGE OF EDUCATION,Bihar,Vaishali,www.theoxfordcollege.org,2016,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-59218,VEDMATI BHABNATH CHAUDHARY COLLEGE OF EDUCATION,Bihar,Madhubani,http://www.vbcce.org,2013,Rural,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-9650,"Bharteshwari Marwari Skt.College,Chapra",Bihar,Saran,-,1920,Urban,Affiliated College,State Government,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-8714,R.N.College,Bihar,Madhubani,www.rncollegepandaul.com,1959,Rural,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-65811,URMILA DEVI SADANAND YADAV GURUKUL DEGREE COLLEGE,Bihar,Sitamarhi,www.udsygurukul.com,2020,Urban,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-65812,"RAJGIR COLLEGE, RAJGIR",Bihar,Nalanda,rajgircollegerajgir.in,2021,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-65813,RAM SHARAN ROY COLLEGE OF PHARMACY,Bihar,Vaishali,www.rsrcp.org,2020,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-65814,MOD NARAYAN MAHAVIDYALAYA AMBA SHAHKUND BHAGALPUR,Bihar,Bhagalpur,mncollegeamba.com,2021,Rural,Affiliated College,Private Un-Aided,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-58285,SRI RAY BAHADUR RAMCHANDRA RAM LAXMI NARAYAN MANAGEMENT INSITUTE,Bihar,Jehanabad,-,-,Rural,Recognized Center,State Government,"Maulana Mazharul Haque Arabic & Persian University, Patna",State Public University
C-58286,MAA KAMLA CHANDRIKA JEE MANAGEMENT TRAINING INSITUTE,Bihar,Jehanabad,-,-,Rural,Recognized Center,State Government,"Maulana Mazharul Haque Arabic & Persian University, Patna",State Public University
C-58287,B. N. COLLEGE OF EDUCATION,Bihar,Banka,www.bnce.org,2007,Rural,Affiliated College,Private Un-Aided,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-65816,"GOVERNMENT DEGREE COLLEGE, RAJGIR, NALANDA",Bihar,Nalanda,www.gdcollegerajgir.org.in,2018,Urban,Affiliated College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-58288,"V. B. College of Education, Bhagalpur",Bihar,Bhagalpur,www.vbcebhagalpur.com,2007,Rural,Affiliated College,Private Un-Aided,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-59301,Radha Krishna Sikaria Educational Institution,Bihar,Purbi Champaran,www.rksei.com,2011,Urban,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-58302,Maxford Teachers Training College,Bihar,Patna,www.maxfordteacherstrainingcollege.com,2016,Rural,Affiliated College,Private Un-Aided,"Maulana Mazharul Haque Arabic & Persian University, Patna",State Public University
C-65172,GAUTAM INSTITUTE OF PHARMACY,Bihar,Nalanda,http://www.gautampharmacy.com/,2018,Rural,Affiliated College,Private Aided (Government Aided),"Aryabhatta Knoweledge University , Patna",State Public University
C-65227,RAVI KANT PUNAM B ED COLLEGE,Bihar,Nawada,rkpbedcollege.org/,2012,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-65393,J P COLLEGE OF PHARMACY,Bihar,Nalanda,jpcp.org.in,2020,Rural,Affiliated College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-65402,CHANAKYA FOUNDATION,Bihar,Bhojpur,www.chanakayafoundation.in,2017,Rural,Affiliated College,Private Un-Aided,"Maulana Mazharul Haque Arabic & Persian University, Patna",State Public University
C-65454,ZULFEQUAR HAIDER UNANI MEDICAL COLLEGE AND HOSPITAL,Bihar,Siwan,https://www.zhunani.com/,1979,Urban,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-65461,HIMALAYA COLLEGE OF PHARMACY,Bihar,Patna,https://hcpchiksi.com,2020,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-65462,MUZAFFARPUR COLLEGE OF PROFESSIONAL EDUCATION,Bihar,Muzaffarpur,www.mcpe.co.in,2020,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-65463,RAJEEV COLLEGE OF PHARMACY,Bihar,Sitamarhi,http://rcpsitamarhi.com,2020,Rural,Affiliated College,Private Aided (Government Aided),"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-12901,"S.K.M.College,",Bihar,Nawada,www.skmcollegenawada.com,1978,Urban,Affiliated College,University,"Magadh University, Bodh Gaya",State Public University
C-12892,A.N.S.College,Bihar,Jehanabad,www.anscollegejehanabad.nic,1983,Urban,Affiliated College,Local Body,"Magadh University, Bodh Gaya",State Public University
C-67823,MAA KAMLA CHANDRIKA JEE VIDYAPEETH,Bihar,Jehanabad,www.mkcvidyapeeth.com,-,Rural,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-71949,DR ARVIND KUMAR COLLEGE BISHANPUR CHAKAI,Bihar,Jamui,www.drakbcollege.in,2022,Rural,Affiliated College,Private Un-Aided,MUNGER UNIVERSITY,State Public University
C-8712,C. M. College (Arts & Commerce),Bihar,Darbhanga,www.cmclnmu.ac.in,1938,Urban,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-59621,S. A. College of Eduation,Bihar,Nalanda,www.nmewt.com,2008,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-71942,KUSUM YADAV COLLEGE TARARI DAUDNAGAR AURANGABAD,Bihar,Aurangabad,-,2022,Rural,Affiliated College,University,"Magadh University, Bodh Gaya",State Public University
C-65499,V S GROUP OF COLLEGES,Bihar,Nalanda,www.vsedu.co.in,2018,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-65514,DEO NAGINA TEACHER TRAINING COLLEGE,Bihar,Patna,deonaginattc.in,2016,Rural,Affiliated College,Private Aided (Government Aided),"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-65519,HARIHAR SANSKRIT MAHAVIDYALAYA  BAKULAHR MATH WEST CHAMPARAN,Bihar,Pashchim Champaran,www.shscollege.in,1940,Rural,Affiliated College,University,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-59773,GANAURI RAMKALI TEACHERS TRAINING COLLEGE,Bihar,Nawada,www.grttcnawada.com,2008,Urban,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-65525,SUB DIVISIONAL GOVERNMENT DEGREE COLLEGE BENIPUR,Bihar,Darbhanga,sdgdc.ac.in,2019,Rural,Affiliated College,Central Government,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-65526,DR YADUVIR SINHA HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,Bihar,Darbhanga,http://dryaduvirsinhahmch.com,1929,Urban,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-12864,Mahabodhi College,Bihar,Gaya,www.mahabodhicollege.com,1980,Rural,Affiliated College,Private Aided (Government Aided),"Magadh University, Bodh Gaya",State Public University
C-53468,Shakuntala Devi Sanskrit Vidyapeeth Bihar,Bihar,Gopalganj,-,-,-,Affiliated College,-,"Sampurnanand Sanskrit Vishwavidyalaya,  Varanasi",State Public University
C-59300,SAI BABA COLLEGE OF EDUCATION,Bihar,Muzaffarpur,www.sbcedu.com,2015,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-59302,BHAGWAN PRASAD SHEONATH PRASAD BED COLLEGE DUADNAGAR AURANGABAD,Bihar,Aurangabad,www.bpspbedcollege.in,2009,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-74010,CHAITANYA INTERNATIONAL BUSINESS COLLEGE,Bihar,Gaya,https://www.chaitanyagroup.org/,2022,Rural,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-49574,International School of Management,Bihar,Patna,ismp.ac.in,2013,Rural,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-56675,BIHAR INSTITUTE OF LAW,Bihar,Patna,biharinstituteoflaw.com,1984,Urban,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-74319,DEV VALLEY GLOBAL SCHOOL OF NURSING,Bihar,Aurangabad,https://dvgsnursing.com/,2022,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
